Year,Month,Item-Code,Description,Combined Inflation,Status,
2015,November,6.1.05.1.1.02.X,books; journals: first hand,4.81,F,
2015,December,6.1.05.1.1.02.X,books; journals: first hand,4.98,F,
2016,January,6.1.05.1.1.02.X,books; journals: first hand,4.80,F,
2016,February,6.1.05.1.1.02.X,books; journals: first hand,4.87,F,
2016,March,6.1.05.1.1.02.X,books; journals: first hand,4.77,F,
2016,April,6.1.05.1.1.02.X,books; journals: first hand,4.49,F,
2016,May,6.1.05.1.1.02.X,books; journals: first hand,4.39,F,
2016,June,6.1.05.1.1.02.X,books; journals: first hand,3.66,F,
2016,July,6.1.05.1.1.02.X,books; journals: first hand,3.63,F,
2016,August,6.1.05.1.1.02.X,books; journals: first hand,3.62,F,
2016,September,6.1.05.1.1.02.X,books; journals: first hand,3.26,F,
2016,October,6.1.05.1.1.02.X,books; journals: first hand,3.51,F,
2016,November,6.1.05.1.1.02.X,books; journals: first hand,3.59,F,
2016,December,6.1.05.1.1.02.X,books; journals: first hand,3.66,F,
2017,January,6.1.05.1.1.02.X,books; journals: first hand,3.66,F,
2017,February,6.1.05.1.1.02.X,books; journals: first hand,3.48,F,
2017,March,6.1.05.1.1.02.X,books; journals: first hand,3.56,F,
2017,April,6.1.05.1.1.02.X,books; journals: first hand,3.89,F,
2017,May,6.1.05.1.1.02.X,books; journals: first hand,3.88,F,
2017,June,6.1.05.1.1.02.X,books; journals: first hand,3.61,F,
2017,July,6.1.05.1.1.02.X,books; journals: first hand,3.51,F,
2017,August,6.1.05.1.1.02.X,books; journals: first hand,3.66,F,
2017,September,6.1.05.1.1.02.X,books; journals: first hand,3.57,F,
2017,October,6.1.05.1.1.02.X,books; journals: first hand,3.47,F,
2017,November,6.1.05.1.1.02.X,books; journals: first hand,3.38,F,
2017,December,6.1.05.1.1.02.X,books; journals: first hand,3.21,F,
2018,January,6.1.05.1.1.02.X,books; journals: first hand,3.61,F,
2018,February,6.1.05.1.1.02.X,books; journals: first hand,3.53,F,
2018,March,6.1.05.1.1.02.X,books; journals: first hand,3.84,F,
2018,April,6.1.05.1.1.02.X,books; journals: first hand,4.14,F,
2018,May,6.1.05.1.1.02.X,books; journals: first hand,4.45,F,
2018,June,6.1.05.1.1.02.X,books; journals: first hand,4.60,F,
2018,July,6.1.05.1.1.02.X,books; journals: first hand,4.49,F,
2018,August,6.1.05.1.1.02.X,books; journals: first hand,4.39,F,
2018,September,6.1.05.1.1.02.X,books; journals: first hand,4.46,F,
2018,October,6.1.05.1.1.02.X,books; journals: first hand,5.23,F,
2018,November,6.1.05.1.1.02.X,books; journals: first hand,6.70,F,
2018,December,6.1.05.1.1.02.X,books; journals: first hand,9.65,F,
2019,January,6.1.05.1.1.02.X,books; journals: first hand,9.30,F,
2019,February,6.1.05.1.1.02.X,books; journals: first hand,9.13,F,
2019,March,6.1.05.1.1.02.X,books; journals: first hand,8.55,F,
2019,April,6.1.05.1.1.02.X,books; journals: first hand,8.03,F,
2019,May,6.1.05.1.1.02.X,books; journals: first hand,7.76,F,
2019,June,6.1.05.1.1.02.X,books; journals: first hand,8.18,F,
2019,July,6.1.05.1.1.02.X,books; journals: first hand,8.14,F,
2019,August,6.1.05.1.1.02.X,books; journals: first hand,8.41,F,
2019,September,6.1.05.1.1.02.X,books; journals: first hand,8.46,F,
2019,October,6.1.05.1.1.02.X,books; journals: first hand,7.86,F,
2019,November,6.1.05.1.1.02.X,books; journals: first hand,6.43,F,
2019,December,6.1.05.1.1.02.X,books; journals: first hand,3.41,F,
2020,January,6.1.05.1.1.02.X,books; journals: first hand,3.47,F,
2020,February,6.1.05.1.1.02.X,books; journals: first hand,3.69,F,
2020,June,6.1.05.1.1.02.X,books; journals: first hand,5.25,F,
2020,July,6.1.05.1.1.02.X,books; journals: first hand,4.60,F,
2020,August,6.1.05.1.1.02.X,books; journals: first hand,3.95,F,
2020,September,6.1.05.1.1.02.X,books; journals: first hand,3.87,F,
2020,October,6.1.05.1.1.02.X,books; journals: first hand,2.82,F,
2020,November,6.1.05.1.1.02.X,books; journals: first hand,2.81,F,
2020,December,6.1.05.1.1.02.X,books; journals: first hand,2.88,F,
2021,January,6.1.05.1.1.02.X,books; journals: first hand,3.22,F,
2021,February,6.1.05.1.1.02.X,books; journals: first hand,3.28,F,
2021,July,6.1.05.1.1.02.X,books; journals: first hand,3.27,F,
2021,August,6.1.05.1.1.02.X,books; journals: first hand,3.60,F,
2021,September,6.1.05.1.1.02.X,books; journals: first hand,3.86,F,
2021,October,6.1.05.1.1.02.X,books; journals: first hand,4.68,F,
2021,November,6.1.05.1.1.02.X,books; journals: first hand,4.54,F,
2021,December,6.1.05.1.1.02.X,books; journals: first hand,4.67,F,
2022,January,6.1.05.1.1.02.X,books; journals: first hand,4.51,F,
2022,February,6.1.05.1.1.02.X,books; journals: first hand,4.57,F,
2022,March,6.1.05.1.1.02.X,books; journals: first hand,4.70,F,
2022,April,6.1.05.1.1.02.X,books; journals: first hand,4.20,F,
2022,May,6.1.05.1.1.02.X,books; journals: first hand,2.71,F,
2022,June,6.1.05.1.1.02.X,books; journals: first hand,2.71,F,
2022,July,6.1.05.1.1.02.X,books; journals: first hand,3.42,F,
2022,August,6.1.05.1.1.02.X,books; journals: first hand,3.34,F,
2022,September,6.1.05.1.1.02.X,books; journals: first hand,3.07,F,
2022,October,6.1.05.1.1.02.X,books; journals: first hand,3.13,F,
2022,November,6.1.05.1.1.02.X,books; journals: first hand,3.32,F,
2022,December,6.1.05.1.1.02.X,books; journals: first hand,3.25,F,
2023,January,6.1.05.1.1.02.X,books; journals: first hand,3.30,F,
2023,February,6.1.05.1.1.02.X,books; journals: first hand,3.48,F,
2023,March,6.1.05.1.1.02.X,books; journals: first hand,3.48,F,
2023,April,6.1.05.1.1.02.X,books; journals: first hand,3.47,F,
2023,May,6.1.05.1.1.02.X,books; journals: first hand,3.58,F,
2023,June,6.1.05.1.1.02.X,books; journals: first hand,4.39,F,
2023,July,6.1.05.1.1.02.X,books; journals: first hand,5.18,F,
2023,August,6.1.05.1.1.02.X,books; journals: first hand,5.23,F,
2023,September,6.1.05.1.1.02.X,books; journals: first hand,5.40,F,
2023,October,6.1.05.1.1.02.X,books; journals: first hand,5.08,F,
2023,November,6.1.05.1.1.02.X,books; journals: first hand,5.01,F,
2023,December,6.1.05.1.1.02.X,books; journals: first hand,4.94,F,
2024,January,6.1.05.1.1.02.X,books; journals: first hand,4.67,P,
2015,January,6.1.05.1.1.04.X,stationery; photocopying charges,6.07,F,
2015,February,6.1.05.1.1.04.X,stationery; photocopying charges,6.13,F,
2015,March,6.1.05.1.1.04.X,stationery; photocopying charges,5.83,F,
2015,April,6.1.05.1.1.04.X,stationery; photocopying charges,5.63,F,
2015,May,6.1.05.1.1.04.X,stationery; photocopying charges,5.78,F,
2015,June,6.1.05.1.1.04.X,stationery; photocopying charges,5.83,F,
2015,July,6.1.05.1.1.04.X,stationery; photocopying charges,5.53,F,
2015,August,6.1.05.1.1.04.X,stationery; photocopying charges,5.67,F,
2015,September,6.1.05.1.1.04.X,stationery; photocopying charges,5.64,F,
2015,October,6.1.05.1.1.04.X,stationery; photocopying charges,5.44,F,
2015,November,6.1.05.1.1.04.X,stationery; photocopying charges,5.42,F,
2015,December,6.1.05.1.1.04.X,stationery; photocopying charges,5.41,F,
2016,January,6.1.05.1.1.04.X,stationery; photocopying charges,5.13,F,
2016,February,6.1.05.1.1.04.X,stationery; photocopying charges,4.94,F,
2016,March,6.1.05.1.1.04.X,stationery; photocopying charges,5.09,F,
2016,April,6.1.05.1.1.04.X,stationery; photocopying charges,5.16,F,
2016,May,6.1.05.1.1.04.X,stationery; photocopying charges,4.89,F,
2016,June,6.1.05.1.1.04.X,stationery; photocopying charges,4.27,F,
2016,July,6.1.05.1.1.04.X,stationery; photocopying charges,4.17,F,
2016,August,6.1.05.1.1.04.X,stationery; photocopying charges,3.74,F,
2016,September,6.1.05.1.1.04.X,stationery; photocopying charges,3.48,F,
2016,October,6.1.05.1.1.04.X,stationery; photocopying charges,3.55,F,
2016,November,6.1.05.1.1.04.X,stationery; photocopying charges,3.53,F,
2016,December,6.1.05.1.1.04.X,stationery; photocopying charges,3.61,F,
2017,January,6.1.05.1.1.04.X,stationery; photocopying charges,3.68,F,
2017,February,6.1.05.1.1.04.X,stationery; photocopying charges,3.51,F,
2017,March,6.1.05.1.1.04.X,stationery; photocopying charges,3.49,F,
2017,April,6.1.05.1.1.04.X,stationery; photocopying charges,3.25,F,
2017,May,6.1.05.1.1.04.X,stationery; photocopying charges,3.16,F,
2017,June,6.1.05.1.1.04.X,stationery; photocopying charges,3.07,F,
2017,July,6.1.05.1.1.04.X,stationery; photocopying charges,3.06,F,
2017,August,6.1.05.1.1.04.X,stationery; photocopying charges,3.29,F,
2017,September,6.1.05.1.1.04.X,stationery; photocopying charges,3.20,F,
2017,October,6.1.05.1.1.04.X,stationery; photocopying charges,3.04,F,
2017,November,6.1.05.1.1.04.X,stationery; photocopying charges,3.65,F,
2017,December,6.1.05.1.1.04.X,stationery; photocopying charges,3.40,F,
2018,January,6.1.05.1.1.04.X,stationery; photocopying charges,3.09,F,
2018,February,6.1.05.1.1.04.X,stationery; photocopying charges,3.01,F,
2018,March,6.1.05.1.1.04.X,stationery; photocopying charges,2.92,F,
2018,April,6.1.05.1.1.04.X,stationery; photocopying charges,3.30,F,
2018,May,6.1.05.1.1.04.X,stationery; photocopying charges,3.52,F,
2018,June,6.1.05.1.1.04.X,stationery; photocopying charges,3.52,F,
2018,July,6.1.05.1.1.04.X,stationery; photocopying charges,3.89,F,
2018,August,6.1.05.1.1.04.X,stationery; photocopying charges,3.56,F,
2018,September,6.1.05.1.1.04.X,stationery; photocopying charges,3.48,F,
2018,October,6.1.05.1.1.04.X,stationery; photocopying charges,2.87,F,
2018,November,6.1.05.1.1.04.X,stationery; photocopying charges,1.20,F,
2018,December,6.1.05.1.1.04.X,stationery; photocopying charges,1.42,F,
2019,January,6.1.05.1.1.04.X,stationery; photocopying charges,1.57,F,
2019,February,6.1.05.1.1.04.X,stationery; photocopying charges,2.40,F,
2019,March,6.1.05.1.1.04.X,stationery; photocopying charges,2.01,F,
2019,April,6.1.05.1.1.04.X,stationery; photocopying charges,1.71,F,
2019,May,6.1.05.1.1.04.X,stationery; photocopying charges,1.63,F,
2019,June,6.1.05.1.1.04.X,stationery; photocopying charges,1.85,F,
2019,July,6.1.05.1.1.04.X,stationery; photocopying charges,1.54,F,
2019,August,6.1.05.1.1.04.X,stationery; photocopying charges,1.68,F,
2019,September,6.1.05.1.1.04.X,stationery; photocopying charges,1.83,F,
2019,October,6.1.05.1.1.04.X,stationery; photocopying charges,2.35,F,
2019,November,6.1.05.1.1.04.X,stationery; photocopying charges,3.25,F,
2019,December,6.1.05.1.1.04.X,stationery; photocopying charges,3.02,F,
2020,January,6.1.05.1.1.04.X,stationery; photocopying charges,3.17,F,
2020,February,6.1.05.1.1.04.X,stationery; photocopying charges,2.41,F,
2020,June,6.1.05.1.1.04.X,stationery; photocopying charges,3.70,F,
2020,July,6.1.05.1.1.04.X,stationery; photocopying charges,3.97,F,
2020,August,6.1.05.1.1.04.X,stationery; photocopying charges,4.03,F,
2020,September,6.1.05.1.1.04.X,stationery; photocopying charges,3.95,F,
2020,October,6.1.05.1.1.04.X,stationery; photocopying charges,4.16,F,
2020,November,6.1.05.1.1.04.X,stationery; photocopying charges,4.15,F,
2020,December,6.1.05.1.1.04.X,stationery; photocopying charges,4.37,F,
2021,January,6.1.05.1.1.04.X,stationery; photocopying charges,4.43,F,
2021,February,6.1.05.1.1.04.X,stationery; photocopying charges,4.57,F,
2021,July,6.1.05.1.1.04.X,stationery; photocopying charges,3.96,F,
2021,August,6.1.05.1.1.04.X,stationery; photocopying charges,3.81,F,
2021,September,6.1.05.1.1.04.X,stationery; photocopying charges,3.80,F,
2021,October,6.1.05.1.1.04.X,stationery; photocopying charges,3.79,F,
2021,November,6.1.05.1.1.04.X,stationery; photocopying charges,3.85,F,
2021,December,6.1.05.1.1.04.X,stationery; photocopying charges,3.98,F,
2022,January,6.1.05.1.1.04.X,stationery; photocopying charges,4.04,F,
2022,February,6.1.05.1.1.04.X,stationery; photocopying charges,4.03,F,
2022,March,6.1.05.1.1.04.X,stationery; photocopying charges,4.22,F,
2022,April,6.1.05.1.1.04.X,stationery; photocopying charges,4.76,F,
2022,May,6.1.05.1.1.04.X,stationery; photocopying charges,3.68,F,
2022,June,6.1.05.1.1.04.X,stationery; photocopying charges,4.48,F,
2022,July,6.1.05.1.1.04.X,stationery; photocopying charges,5.28,F,
2022,August,6.1.05.1.1.04.X,stationery; photocopying charges,5.87,F,
2022,September,6.1.05.1.1.04.X,stationery; photocopying charges,6.72,F,
2022,October,6.1.05.1.1.04.X,stationery; photocopying charges,7.50,F,
2022,November,6.1.05.1.1.04.X,stationery; photocopying charges,8.34,F,
2022,December,6.1.05.1.1.04.X,stationery; photocopying charges,8.77,F,
2023,January,6.1.05.1.1.04.X,stationery; photocopying charges,9.28,F,
2023,February,6.1.05.1.1.04.X,stationery; photocopying charges,9.97,F,
2023,March,6.1.05.1.1.04.X,stationery; photocopying charges,10.13,F,
2023,April,6.1.05.1.1.04.X,stationery; photocopying charges,9.99,F,
2023,May,6.1.05.1.1.04.X,stationery; photocopying charges,9.93,F,
2023,June,6.1.05.1.1.04.X,stationery; photocopying charges,9.87,F,
2023,July,6.1.05.1.1.04.X,stationery; photocopying charges,9.40,F,
2023,August,6.1.05.1.1.04.X,stationery; photocopying charges,8.94,F,
2023,September,6.1.05.1.1.04.X,stationery; photocopying charges,8.23,F,
2023,October,6.1.05.1.1.04.X,stationery; photocopying charges,7.29,F,
2023,November,6.1.05.1.1.04.X,stationery; photocopying charges,6.36,F,
2023,December,6.1.05.1.1.04.X,stationery; photocopying charges,5.64,F,
2024,January,6.1.05.1.1.04.X,stationery; photocopying charges,5.18,P,
2015,January,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],8.04,F,
2015,February,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.67,F,
2015,March,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.75,F,
2015,April,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],8.06,F,
2015,May,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],8.13,F,
2015,June,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.80,F,
2015,July,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.78,F,
2015,August,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.38,F,
2015,September,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.17,F,
2015,October,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.33,F,
2015,November,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.49,F,
2015,December,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.97,F,
2016,January,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.62,F,
2016,February,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.05,F,
2016,March,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.79,F,
2016,April,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.98,F,
2016,May,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.29,F,
2016,June,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.87,F,
2016,July,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.63,F,
2016,August,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.52,F,
2016,September,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.26,F,
2016,October,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.49,F,
2016,November,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.55,F,
2016,December,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.87,F,
2017,January,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.19,F,
2017,February,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.02,F,
2017,March,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.33,F,
2017,April,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.80,F,
2017,May,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.46,F,
2017,June,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.63,F,
2017,July,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.88,F,
2017,August,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.86,F,
2017,September,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.93,F,
2017,October,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.83,F,
2017,November,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.89,F,
2017,December,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.73,F,
2018,January,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.87,F,
2018,February,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.86,F,
2018,March,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.14,F,
2018,April,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.77,F,
2018,May,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.05,F,
2018,June,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.31,F,
2018,July,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.73,F,
2018,August,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.20,F,
2018,September,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.04,F,
2018,October,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.95,F,
2018,November,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.13,F,
2018,December,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],8.12,F,
2019,January,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],8.02,F,
2019,February,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.80,F,
2019,March,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.27,F,
2019,April,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.91,F,
2019,May,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.53,F,
2019,June,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.62,F,
2019,July,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.04,F,
2019,August,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.78,F,
2019,September,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.85,F,
2019,October,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.77,F,
2019,November,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.14,F,
2019,December,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.37,F,
2020,January,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.43,F,
2020,February,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.63,F,
2020,June,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],2.88,F,
2020,July,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],2.97,F,
2020,August,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],1.63,F,
2020,September,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],1.95,F,
2020,October,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],1.75,F,
2020,November,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],2.38,F,
2020,December,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],2.00,F,
2021,January,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],1.50,F,
2021,February,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],1.56,F,
2021,July,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],1.78,F,
2021,August,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],2.54,F,
2021,September,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],2.22,F,
2021,October,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],2.40,F,
2021,November,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],1.96,F,
2021,December,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],2.33,F,
2022,January,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],2.89,F,
2022,February,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],3.37,F,
2022,March,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],3.11,F,
2022,April,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.15,F,
2022,May,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],4.19,F,
2022,June,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.11,F,
2022,July,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.28,F,
2022,August,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.82,F,
2022,September,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.17,F,
2022,October,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.16,F,
2022,November,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.08,F,
2022,December,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],7.01,F,
2023,January,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.69,F,
2023,February,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.23,F,
2023,March,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.98,F,
2023,April,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.04,F,
2023,May,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.89,F,
2023,June,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],6.42,F,
2023,July,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.80,F,
2023,August,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.65,F,
2023,September,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.40,F,
2023,October,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.27,F,
2023,November,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.16,F,
2023,December,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.04,F,
2024,January,6.1.05.2.2.01.X,tuition and other fees [school; college; etc.],5.15,P,
2015,January,6.1.05.2.2.02.X,private tutor/coaching centre,7.25,F,
2015,February,6.1.05.2.2.02.X,private tutor/coaching centre,7.33,F,
2015,March,6.1.05.2.2.02.X,private tutor/coaching centre,7.30,F,
2015,April,6.1.05.2.2.02.X,private tutor/coaching centre,7.60,F,
2015,May,6.1.05.2.2.02.X,private tutor/coaching centre,7.57,F,
2015,June,6.1.05.2.2.02.X,private tutor/coaching centre,7.87,F,
2015,July,6.1.05.2.2.02.X,private tutor/coaching centre,7.08,F,
2015,August,6.1.05.2.2.02.X,private tutor/coaching centre,6.41,F,
2015,September,6.1.05.2.2.02.X,private tutor/coaching centre,6.30,F,
2015,October,6.1.05.2.2.02.X,private tutor/coaching centre,5.73,F,
2015,November,6.1.05.2.2.02.X,private tutor/coaching centre,5.81,F,
2015,December,6.1.05.2.2.02.X,private tutor/coaching centre,5.36,F,
2016,January,6.1.05.2.2.02.X,private tutor/coaching centre,5.51,F,
2016,February,6.1.05.2.2.02.X,private tutor/coaching centre,5.75,F,
2016,March,6.1.05.2.2.02.X,private tutor/coaching centre,5.97,F,
2016,April,6.1.05.2.2.02.X,private tutor/coaching centre,5.18,F,
2016,May,6.1.05.2.2.02.X,private tutor/coaching centre,5.24,F,
2016,June,6.1.05.2.2.02.X,private tutor/coaching centre,5.03,F,
2016,July,6.1.05.2.2.02.X,private tutor/coaching centre,5.00,F,
2016,August,6.1.05.2.2.02.X,private tutor/coaching centre,6.27,F,
2016,September,6.1.05.2.2.02.X,private tutor/coaching centre,6.33,F,
2016,October,6.1.05.2.2.02.X,private tutor/coaching centre,5.98,F,
2016,November,6.1.05.2.2.02.X,private tutor/coaching centre,5.89,F,
2016,December,6.1.05.2.2.02.X,private tutor/coaching centre,6.12,F,
2017,January,6.1.05.2.2.02.X,private tutor/coaching centre,5.93,F,
2017,February,6.1.05.2.2.02.X,private tutor/coaching centre,5.59,F,
2017,March,6.1.05.2.2.02.X,private tutor/coaching centre,4.85,F,
2017,April,6.1.05.2.2.02.X,private tutor/coaching centre,5.55,F,
2017,May,6.1.05.2.2.02.X,private tutor/coaching centre,4.98,F,
2017,June,6.1.05.2.2.02.X,private tutor/coaching centre,4.79,F,
2017,July,6.1.05.2.2.02.X,private tutor/coaching centre,5.07,F,
2017,August,6.1.05.2.2.02.X,private tutor/coaching centre,4.08,F,
2017,September,6.1.05.2.2.02.X,private tutor/coaching centre,1.73,F,
2017,October,6.1.05.2.2.02.X,private tutor/coaching centre,1.81,F,
2017,November,6.1.05.2.2.02.X,private tutor/coaching centre,3.01,F,
2017,December,6.1.05.2.2.02.X,private tutor/coaching centre,2.02,F,
2018,January,6.1.05.2.2.02.X,private tutor/coaching centre,1.79,F,
2018,February,6.1.05.2.2.02.X,private tutor/coaching centre,1.64,F,
2018,March,6.1.05.2.2.02.X,private tutor/coaching centre,2.46,F,
2018,April,6.1.05.2.2.02.X,private tutor/coaching centre,3.26,F,
2018,May,6.1.05.2.2.02.X,private tutor/coaching centre,3.63,F,
2018,June,6.1.05.2.2.02.X,private tutor/coaching centre,3.39,F,
2018,July,6.1.05.2.2.02.X,private tutor/coaching centre,3.51,F,
2018,August,6.1.05.2.2.02.X,private tutor/coaching centre,4.28,F,
2018,September,6.1.05.2.2.02.X,private tutor/coaching centre,6.88,F,
2018,October,6.1.05.2.2.02.X,private tutor/coaching centre,6.87,F,
2018,November,6.1.05.2.2.02.X,private tutor/coaching centre,8.03,F,
2018,December,6.1.05.2.2.02.X,private tutor/coaching centre,12.92,F,
2019,January,6.1.05.2.2.02.X,private tutor/coaching centre,12.25,F,
2019,February,6.1.05.2.2.02.X,private tutor/coaching centre,12.84,F,
2019,March,6.1.05.2.2.02.X,private tutor/coaching centre,12.16,F,
2019,April,6.1.05.2.2.02.X,private tutor/coaching centre,10.68,F,
2019,May,6.1.05.2.2.02.X,private tutor/coaching centre,10.86,F,
2019,June,6.1.05.2.2.02.X,private tutor/coaching centre,10.55,F,
2019,July,6.1.05.2.2.02.X,private tutor/coaching centre,10.17,F,
2019,August,6.1.05.2.2.02.X,private tutor/coaching centre,8.70,F,
2019,September,6.1.05.2.2.02.X,private tutor/coaching centre,8.24,F,
2019,October,6.1.05.2.2.02.X,private tutor/coaching centre,7.88,F,
2019,November,6.1.05.2.2.02.X,private tutor/coaching centre,5.61,F,
2019,December,6.1.05.2.2.02.X,private tutor/coaching centre,1.63,F,
2020,January,6.1.05.2.2.02.X,private tutor/coaching centre,2.22,F,
2020,February,6.1.05.2.2.02.X,private tutor/coaching centre,1.82,F,
2020,June,6.1.05.2.2.02.X,private tutor/coaching centre,-2.58,F,
2020,July,6.1.05.2.2.02.X,private tutor/coaching centre,0.51,F,
2020,August,6.1.05.2.2.02.X,private tutor/coaching centre,-1.79,F,
2020,September,6.1.05.2.2.02.X,private tutor/coaching centre,1.09,F,
2020,October,6.1.05.2.2.02.X,private tutor/coaching centre,1.92,F,
2020,November,6.1.05.2.2.02.X,private tutor/coaching centre,2.11,F,
2020,December,6.1.05.2.2.02.X,private tutor/coaching centre,1.79,F,
2021,January,6.1.05.2.2.02.X,private tutor/coaching centre,2.81,F,
2021,February,6.1.05.2.2.02.X,private tutor/coaching centre,2.68,F,
2021,July,6.1.05.2.2.02.X,private tutor/coaching centre,7.65,F,
